26 0 -0.047573899491246
32 0 0.959637907517993
71 0 -1.37340607086466
79 0 1.15385361348239
16 0 0.020229187442936
50 0 0.668738451167637
76 0 -1.92058870770134
54 0 1.05211857041098
60 0 -0.518216456531396
67 0 0.543120211855855
29 0 -0.714251555526803
1 0 -1.85981841331102
59 0 0.949201500600309
10 0 1.83318860835569
25 0 -1.69650629220273
100 0 0.839601320894251
56 0 0.64921494349949
22 0 0.929484694799477
92 0 -0.766848433769303
33 0 1.84967357944586
72 0 0.379352050880528
55 0 1.58779636835584
91 0 -0.0141052385773
98 0 0.130071191607193
24 0 -0.506466604681179
37 0 0.310595434968548
46 0 -0.846229347075527
85 0 1.06568086714973
40 0 2.14614133707918
21 0 1.21716845945658
42 0 -0.087794723568083
9 0 -1.91862735476671
88 0 0.54484546221276
52 0 0.03336550886174
11 0 0.690330485637457
73 0 0.131038502049499
41 0 -0.566453830880464
58 0 -0.81287174478143
89 0 -0.710652047419303
6 0 0.972344931513125
8 0 0.913245469117647
74 0 -1.94929627403098
27 0 -0.623572621639585
5 0 1.85195195726586
83 0 -1.40776548068568
4 0 -0.00664535881123
97 0 0.312030255989631
82 0 0.748491891857085
84 0 1.29754821281843
94 0 -0.00964341600465
86 1 1.4706168957874
31 1 0.63084916451928
95 1 -0.947429079546236
99 1 3.03732767159005
45 1 2.46623868870859
57 1 0.630961321735168
68 1 1.55015325359624
66 1 2.27312494492637
30 1 0.616480634902454
28 1 1.17192990887186
61 1 2.70962965544293
38 1 2.14706280854768
47 1 2.89860798538003
20 1 1.27294015092421
13 1 0.42983163397576
96 1 1.04207373908044
70 1 1.5111434884085
23 1 4.36836935771387
87 1 2.15552346771227
43 1 1.09816642402527
12 1 -0.830773515838221
18 1 1.97744247960591
39 1 1.75962127881566
62 1 2.04407178548115
75 1 1.42636279133152
80 1 1.18370633764242
35 1 3.65406120747153
48 1 1.84483985390901
17 1 1.51607243049234
69 1 -0.421297278072212
90 1 2.2735846997846
2 1 1.35099628918616
15 1 1.71913757441027
3 1 2.04928394076971
14 1 0.223548485749186
78 1 1.69252511885602
36 1 2.41237311873812
77 1 1.0826845104966
44 1 2.89000691335353
63 1 2.38902881893133
81 1 1.52495761181788
93 1 4.42769959474012
19 1 2.19937318938251
65 1 0.338925292869329
53 1 1.25851610148791
64 1 -0.199053761268021
49 1 0.874088401702112
34 1 0.960645099329995
7 1 2.45750504859203
51 1 2.67379310056329
